_id,OCC_DATE,OCC_MONTH,OCC_DOW,OCC_YEAR,OCC_HOUR,DIVISION,FATALITIES,INJURY_COLLISIONS,FTR_COLLISIONS,PD_COLLISIONS,HOOD_158,NEIGHBOURHOOD_158,LONG_WGS84,LAT_WGS84,AUTOMOBILE,MOTORCYCLE,PASSENGER,BICYCLE,PEDESTRIAN,geometry
138181,1454648400000,February,Friday,2016,8,D42,,NO,YES,NO,130,Milliken (130),-79.30151090553699,43.82497454350252,YES,NO,NO,NO,NO,"{""coordinates"": [[320765.18475585704, 4853908.909539839]], ""type"": ""MultiPoint""}"
615232,1686974400000,June,Saturday,2023,22,D51,,NO,NO,YES,168,Downtown Yonge East (168),-79.37645484753591,43.65085798996156,YES,NO,NO,NO,NO,"{""coordinates"": [[314766.0128507399, 4834553.521579609]], ""type"": ""MultiPoint""}"
246871,1503720000000,August,Saturday,2017,10,D41,1.0,NO,NO,NO,123,Cliffcrest (123),-79.24459252457933,43.72019239551918,YES,NO,NO,NO,NO,"{""coordinates"": [[325379.2329442443, 4842280.511476182]], ""type"": ""MultiPoint""}"
390235,1559275200000,May,Friday,2019,10,D42,,NO,NO,YES,130,Milliken (130),-79.30193250132601,43.812132373386106,YES,NO,NO,NO,NO,"{""coordinates"": [[320734.68926324893, 4852482.093676239]], ""type"": ""MultiPoint""}"
660886,1707800400000,February,Tuesday,2024,8,NSA,,NO,NO,YES,NSA,NSA,0.0,0.0,YES,NO,NO,NO,NO,"{""coordinates"": [[15861840.491636503, 3.481022266728996e-08]], ""type"": ""MultiPoint""}"
373618,1552536000000,March,Thursday,2019,8,D33,,NO,YES,YES,149,Parkwoods-O'Connor Hills (149),-79.31422826784679,43.7414943277717,YES,NO,NO,NO,NO,"{""coordinates"": [[319763.0887828262, 4844632.138979631]], ""type"": ""MultiPoint""}"
130224,1450674000000,December,Monday,2015,15,D42,,NO,NO,YES,144,Morningside Heights (144),-79.20264677908612,43.80892599576981,YES,NO,NO,NO,NO,"{""coordinates"": [[328723.5876989432, 4852149.780680267]], ""type"": ""MultiPoint""}"
319159,1532577600000,July,Thursday,2018,13,D22,,NO,NO,YES,020,Alderwood (20),-79.53330319949153,43.61419880506779,YES,NO,NO,NO,NO,"{""coordinates"": [[302111.8985523149, 4830474.029806976]], ""type"": ""MultiPoint""}"
16648,1395892800000,March,Thursday,2014,12,NSA,,NO,NO,YES,NSA,NSA,0.0,0.0,YES,NO,NO,NO,NO,"{""coordinates"": [[15861840.491636503, 3.481022266728996e-08]], ""type"": ""MultiPoint""}"
219944,1492142400000,April,Friday,2017,18,D52,1.0,NO,NO,NO,078,Kensington-Chinatown (78),-79.39711873555277,43.6509027902028,YES,NO,NO,NO,YES,"{""coordinates"": [[313099.1133888276, 4834556.225095496]], ""type"": ""MultiPoint""}"
381489,1555819200000,April,Sunday,2019,12,D55,,NO,NO,YES,054,O'Connor-Parkview (54),-79.31282764830006,43.70539159071835,YES,NO,NO,NO,NO,"{""coordinates"": [[319884.95877431147, 4840621.531815675]], ""type"": ""MultiPoint""}"
28587,1402372800000,June,Tuesday,2014,8,D11,,NO,NO,YES,090,Junction Area (90),-79.460291423515,43.664966444994135,YES,NO,NO,NO,NO,"{""coordinates"": [[308002.4204290622, 4836114.242208978]], ""type"": ""MultiPoint""}"
335001,1539057600000,October,Tuesday,2018,19,D11,,NO,NO,YES,090,Junction Area (90),-79.46453462570446,43.66541435441993,YES,NO,NO,NO,NO,"{""coordinates"": [[307660.1930645133, 4836163.847480054]], ""type"": ""MultiPoint""}"
190315,1478667600000,November,Wednesday,2016,12,D55,,NO,NO,YES,066,Danforth (66),-79.32363123294031,43.68336521316597,YES,NO,NO,NO,NO,"{""coordinates"": [[319019.4586080584, 4838172.598529807]], ""type"": ""MultiPoint""}"
723134,1735621200000,December,Tuesday,2024,12,D31,,NO,NO,YES,154,Oakdale-Beverley Heights (154),-79.51412794306921,43.720642146439545,YES,NO,NO,NO,NO,"{""coordinates"": [[303661.6620928544, 4842298.872540945]], ""type"": ""MultiPoint""}"
224452,1494129600000,May,Sunday,2017,16,D31,,NO,NO,YES,024,Black Creek (24),-79.51881141299563,43.76191258672315,YES,NO,NO,NO,NO,"{""coordinates"": [[303285.3392934, 4846883.931776504]], ""type"": ""MultiPoint""}"
697644,1724644800000,August,Monday,2024,11,D12,,NO,NO,YES,030,Brookhaven-Amesbury (30),-79.50341814843503,43.70156645639091,YES,NO,NO,NO,NO,"{""coordinates"": [[304524.5004650969, 4840179.558051448]], ""type"": ""MultiPoint""}"
385556,1557460800000,May,Friday,2019,1,D42,1.0,NO,NO,NO,130,Milliken (130),-79.2818597191382,43.81569530046893,YES,NO,YES,NO,NO,"{""coordinates"": [[322348.51765152597, 4852881.986669055]], ""type"": ""MultiPoint""}"
46991,1411790400000,September,Saturday,2014,16,D31,,NO,NO,YES,024,Black Creek (24),-79.51772111197032,43.75722998520114,YES,NO,NO,NO,NO,"{""coordinates"": [[303373.0170601042, 4846363.692014843]], ""type"": ""MultiPoint""}"
73655,1424062800000,February,Monday,2015,8,D22,,NO,YES,NO,013,Etobicoke West Mall (13),-79.56481438133616,43.639332712157184,YES,NO,NO,NO,NO,"{""coordinates"": [[299570.6208533695, 4833267.7545507755]], ""type"": ""MultiPoint""}"
187768,1477627200000,October,Friday,2016,17,D53,,NO,NO,YES,056,Leaside-Bennington (56),-79.35980020583918,43.7146273621685,YES,NO,NO,NO,NO,"{""coordinates"": [[316097.51955319033, 4841640.111477665]], ""type"": ""MultiPoint""}"
425799,1573275600000,November,Saturday,2019,18,NSA,,NO,NO,YES,NSA,NSA,0.0,0.0,YES,NO,NO,NO,NO,"{""coordinates"": [[15861840.491636503, 3.481022266728996e-08]], ""type"": ""MultiPoint""}"
93173,1433304000000,June,Wednesday,2015,13,D53,,NO,NO,YES,098,Rosedale-Moore Park (98),-79.38314265126233,43.67104101014469,YES,NO,NO,NO,NO,"{""coordinates"": [[314223.37078542565, 4836794.963362034]], ""type"": ""MultiPoint""}"
258968,1508472000000,October,Friday,2017,10,D52,,NO,YES,NO,170,Yonge-Bay Corridor (170),-79.38400924458271,43.65643079553456,NO,YES,NO,NO,NO,"{""coordinates"": [[314155.7573318208, 4835171.749736712]], ""type"": ""MultiPoint""}"
719546,1733979600000,December,Thursday,2024,17,D31,,NO,NO,YES,021,Humber Summit (21),-79.54269890293543,43.75333148948363,YES,NO,NO,NO,NO,"{""coordinates"": [[301361.4707444607, 4845931.316762198]], ""type"": ""MultiPoint""}"
119051,1445572800000,October,Friday,2015,14,D53,,YES,NO,NO,103,Lawrence Park South (103),-79.40679942906004,43.713619181004205,YES,NO,YES,NO,NO,"{""coordinates"": [[312310.3740730646, 4841522.776201575]], ""type"": ""MultiPoint""}"
726661,1737522000000,January,Wednesday,2025,9,D42,,YES,NO,NO,128,Agincourt South-Malvern West (128),-79.28946289554246,43.78576415053428,YES,NO,NO,NO,YES,"{""coordinates"": [[321745.3295853285, 4849555.133447335]], ""type"": ""MultiPoint""}"
655249,1705122000000,January,Saturday,2024,6,D42,,NO,NO,YES,NSA,NSA,0.0,0.0,YES,NO,NO,NO,NO,"{""coordinates"": [[15861840.491636503, 3.481022266728996e-08]], ""type"": ""MultiPoint""}"
154793,1462939200000,May,Wednesday,2016,6,D11,,NO,YES,NO,087,High Park-Swansea (87),-79.45176631607666,43.65355130831579,YES,NO,NO,NO,NO,"{""coordinates"": [[308690.6910565572, 4834846.447776822]], ""type"": ""MultiPoint""}"
118265,1445227200000,October,Monday,2015,15,D43,,NO,NO,YES,142,Woburn North (142),-79.2300666459158,43.768182222095,YES,NO,NO,NO,NO,"{""coordinates"": [[326532.275675092, 4847615.706959345]], ""type"": ""MultiPoint""}"
149496,1460433600000,April,Tuesday,2016,12,D52,,NO,NO,YES,166,St Lawrence-East Bayfront-The Islands (166),-79.37908774449542,43.64591718502081,YES,NO,NO,NO,NO,"{""coordinates"": [[314554.42462234874, 4834004.313654657]], ""type"": ""MultiPoint""}"
528319,1642482000000,January,Tuesday,2022,8,D23,,NO,NO,YES,001,West Humber-Clairville (1),-79.59207916198385,43.67268932232015,YES,NO,NO,NO,NO,"{""coordinates"": [[297374.94428414135, 4836975.56645892]], ""type"": ""MultiPoint""}"
62493,1418792400000,December,Wednesday,2014,14,D41,,NO,NO,YES,126,Dorset Park (126),-79.28372299434183,43.77317423813503,YES,NO,NO,NO,NO,"{""coordinates"": [[322210.96551544924, 4848157.624314358]], ""type"": ""MultiPoint""}"
243855,1502337600000,August,Thursday,2017,7,NSA,,YES,NO,NO,NSA,NSA,0.0,0.0,YES,NO,NO,NO,YES,"{""coordinates"": [[15861840.491636503, 3.481022266728996e-08]], ""type"": ""MultiPoint""}"
58911,1417237200000,November,Saturday,2014,11,D53,,NO,NO,YES,099,Mount Pleasant East (99),-79.38647167221784,43.69817164783117,YES,NO,NO,NO,NO,"{""coordinates"": [[313950.7937315421, 4839808.6685104845]], ""type"": ""MultiPoint""}"
192619,1479704400000,November,Monday,2016,8,D53,,NO,NO,YES,100,Yonge-Eglinton (100),-79.40610813417187,43.705121396295446,YES,NO,NO,NO,NO,"{""coordinates"": [[312367.1496654748, 4840578.7736754045]], ""type"": ""MultiPoint""}"
404791,1564804800000,August,Saturday,2019,9,D41,1.0,NO,NO,NO,119,Wexford/Maryvale (119),-79.30127927323734,43.7635557224561,YES,NO,NO,NO,NO,"{""coordinates"": [[320800.19444406184, 4847085.498526646]], ""type"": ""MultiPoint""}"
552487,1655956800000,June,Thursday,2022,16,D42,,NO,YES,NO,116,Steeles (116),-79.32096269802828,43.80634482435264,YES,NO,NO,NO,NO,"{""coordinates"": [[319205.08529483865, 4851835.623851305]], ""type"": ""MultiPoint""}"
458022,1591761600000,June,Wednesday,2020,15,D53,,NO,NO,YES,055,Thorncliffe Park (55),-79.34648951733648,43.713406964471744,YES,NO,NO,NO,NO,"{""coordinates"": [[317170.36692143773, 4841506.430539251]], ""type"": ""MultiPoint""}"
300343,1525060800000,April,Monday,2018,12,D43,,YES,NO,NO,156,Bendale-Glen Andrew (156),-79.25154545967958,43.75427907468798,YES,NO,NO,NO,NO,"{""coordinates"": [[324807.6531747842, 4846065.704360052]], ""type"": ""MultiPoint""}"
199914,1482382800000,December,Thursday,2016,8,D14,,NO,NO,YES,085,South Parkdale (85),-79.42735822421264,43.63895588349699,YES,NO,NO,NO,NO,"{""coordinates"": [[310660.94872481766, 4833226.41386854]], ""type"": ""MultiPoint""}"
346160,1542949200000,November,Friday,2018,9,D32,,NO,NO,YES,151,Yonge-Doris (151),-79.41137799465328,43.76326498750566,YES,NO,NO,NO,NO,"{""coordinates"": [[311935.521784593, 4847037.823792769]], ""type"": ""MultiPoint""}"
643571,1699851600000,November,Monday,2023,10,D13,1.0,NO,NO,NO,108,Briar Hill-Belgravia (108),-79.45026768449566,43.69568776612745,YES,NO,NO,NO,YES,"{""coordinates"": [[308808.7698622276, 4839527.659742968]], ""type"": ""MultiPoint""}"
569205,1664683200000,October,Sunday,2022,15,D14,,NO,NO,YES,079,University (79),-79.40384143728438,43.66270110525343,YES,NO,NO,NO,NO,"{""coordinates"": [[312555.29527884856, 4835866.302104309]], ""type"": ""MultiPoint""}"
585633,1672635600000,January,Monday,2023,1,D41,,NO,NO,YES,124,Kennedy Park (124),-79.25096142945333,43.73055888550819,YES,NO,NO,NO,NO,"{""coordinates"": [[324862.60390374693, 4843430.623863761]], ""type"": ""MultiPoint""}"
54962,1415509200000,November,Sunday,2014,19,D33,,NO,NO,YES,048,Hillcrest Village (48),-79.36306432888229,43.79082993315461,YES,NO,NO,NO,NO,"{""coordinates"": [[315820.4991713511, 4850105.496993916]], ""type"": ""MultiPoint""}"
120329,1446091200000,October,Thursday,2015,18,D42,,NO,NO,YES,128,Agincourt South-Malvern West (128),-79.28826359326524,43.78328933857188,YES,NO,NO,NO,NO,"{""coordinates"": [[321842.5599959295, 4849280.435498282]], ""type"": ""MultiPoint""}"
87893,1430884800000,May,Wednesday,2015,14,D33,,YES,NO,NO,149,Parkwoods-O'Connor Hills (149),-79.33795325846107,43.75776741515415,YES,NO,NO,NO,NO,"{""coordinates"": [[317848.61006714543, 4846436.007803121]], ""type"": ""MultiPoint""}"
185258,1476676800000,October,Monday,2016,16,D23,,YES,NO,NO,007,Willowridge-Martingrove-Richview (7),-79.57217528562497,43.681338202416285,YES,NO,NO,NO,NO,"{""coordinates"": [[298980.7838253121, 4837934.823672432]], ""type"": ""MultiPoint""}"
417765,1570075200000,October,Thursday,2019,9,D55,,NO,NO,YES,070,South Riverdale (70),-79.34983557097203,43.65887789870206,YES,NO,NO,NO,NO,"{""coordinates"": [[316911.69748667476, 4835448.029000281]], ""type"": ""MultiPoint""}"
109469,1441080000000,September,Tuesday,2015,17,D55,,NO,NO,YES,065,Greenwood-Coxwell (65),-79.32037052381526,43.67264019263128,YES,NO,NO,NO,NO,"{""coordinates"": [[319284.92801340576, 4836981.66788294]], ""type"": ""MultiPoint""}"
486164,1613106000000,February,Friday,2021,13,D23,,NO,YES,YES,006,Kingsview Village-The Westway (6),-79.55499377747905,43.688514487425245,YES,NO,NO,NO,NO,"{""coordinates"": [[300366.5914768136, 4838731.011187935]], ""type"": ""MultiPoint""}"
607724,1683604800000,May,Tuesday,2023,15,D41,,NO,YES,NO,119,Wexford/Maryvale (119),-79.30002947862602,43.75846622784473,YES,NO,NO,NO,NO,"{""coordinates"": [[320902.1877747704, 4846520.315740709]], ""type"": ""MultiPoint""}"
429622,1574571600000,November,Sunday,2019,13,D42,,NO,NO,YES,130,Milliken (130),-79.28628061624687,43.80374724323929,YES,NO,YES,NO,NO,"{""coordinates"": [[321996.301663943, 4851553.660046579]], ""type"": ""MultiPoint""}"
224809,1494302400000,May,Tuesday,2017,20,D12,,NO,YES,NO,110,Keelesdale-Eglinton West (110),-79.47003709962857,43.6845505024933,YES,NO,NO,NO,NO,"{""coordinates"": [[307215.6646551691, 4838289.598845426]], ""type"": ""MultiPoint""}"
460512,1593748800000,July,Friday,2020,18,D11,,NO,NO,YES,085,South Parkdale (85),-79.45900271488593,43.638004892875486,YES,NO,NO,NO,NO,"{""coordinates"": [[308107.8317461391, 4833119.017185754]], ""type"": ""MultiPoint""}"
483876,1610859600000,January,Sunday,2021,14,D55,,NO,NO,YES,070,South Riverdale (70),-79.35424626969152,43.6635785052532,YES,NO,NO,NO,NO,"{""coordinates"": [[316555.0299221654, 4835969.606420087]], ""type"": ""MultiPoint""}"
489691,1616212800000,March,Saturday,2021,10,D55,,NO,NO,YES,062,East End-Danforth (62),-79.29494105649931,43.689721823944126,YES,NO,NO,NO,NO,"{""coordinates"": [[321330.81439632975, 4838884.104278515]], ""type"": ""MultiPoint""}"
95042,1434168000000,June,Saturday,2015,3,D22,1.0,NO,NO,NO,016,Stonegate-Queensway (16),-79.50065631987997,43.62284100493856,YES,NO,NO,NO,NO,"{""coordinates"": [[304747.0320533001, 4831433.584975073]], ""type"": ""MultiPoint""}"
574957,1667448000000,November,Thursday,2022,19,NSA,,NO,NO,YES,NSA,NSA,0.0,0.0,YES,NO,NO,NO,NO,"{""coordinates"": [[15861840.491636503, 3.481022266728996e-08]], ""type"": ""MultiPoint""}"
746162,1746590400000,May,Wednesday,2025,16,D31,,NO,YES,NO,021,Humber Summit (21),-79.54016561583288,43.762670693861885,YES,NO,NO,NO,NO,"{""coordinates"": [[301565.9785964254, 4846968.766876674]], ""type"": ""MultiPoint""}"
414669,1568779200000,September,Wednesday,2019,8,D14,,NO,NO,YES,085,South Parkdale (85),-79.43429962217311,43.632512777462566,N/R,N/R,N/R,N/R,N/R,"{""coordinates"": [[310101.46303446894, 4832510.156682803]], ""type"": ""MultiPoint""}"
163950,1467000000000,June,Monday,2016,16,D12,,YES,NO,NO,112,Beechborough-Greenbrook (112),-79.48599007384558,43.694562276535386,YES,NO,YES,NO,NO,"{""coordinates"": [[305929.318393522, 4839401.516823489]], ""type"": ""MultiPoint""}"
544997,1651982400000,May,Sunday,2022,17,D42,,NO,YES,YES,116,Steeles (116),-79.32096269802828,43.80634482435264,YES,NO,NO,NO,NO,"{""coordinates"": [[319205.08529483865, 4851835.623851305]], ""type"": ""MultiPoint""}"
73350,1423890000000,February,Saturday,2015,13,D42,,NO,YES,NO,118,Tam O'Shanter-Sullivan (118),-79.30228279257685,43.79043777651994,YES,NO,NO,NO,NO,"{""coordinates"": [[320712.26483248884, 4850071.815666242]], ""type"": ""MultiPoint""}"
346505,1543035600000,November,Saturday,2018,15,NSA,,NO,NO,YES,NSA,NSA,0.0,0.0,YES,NO,NO,NO,NO,"{""coordinates"": [[15861840.491636503, 3.481022266728996e-08]], ""type"": ""MultiPoint""}"
320442,1533182400000,August,Thursday,2018,14,NSA,,NO,NO,YES,NSA,NSA,0.0,0.0,YES,NO,NO,NO,NO,"{""coordinates"": [[15861840.491636503, 3.481022266728996e-08]], ""type"": ""MultiPoint""}"
574636,1667361600000,November,Wednesday,2022,16,D33,,NO,NO,YES,048,Hillcrest Village (48),-79.36620262623009,43.79143253207107,YES,NO,NO,NO,NO,"{""coordinates"": [[315567.8227361173, 4850172.031031034]], ""type"": ""MultiPoint""}"
382965,1556510400000,April,Monday,2019,11,NSA,,NO,NO,YES,NSA,NSA,0.0,0.0,YES,NO,YES,NO,NO,"{""coordinates"": [[15861840.491636503, 3.481022266728996e-08]], ""type"": ""MultiPoint""}"
731973,1739854800000,February,Tuesday,2025,19,D52,,NO,NO,YES,164,Wellington Place (164),-79.38554914057649,43.64605318515681,YES,NO,NO,NO,NO,"{""coordinates"": [[314033.13972543506, 4834018.683513673]], ""type"": ""MultiPoint""}"
185517,1476763200000,October,Tuesday,2016,15,D42,,NO,NO,YES,129,Agincourt North (129),-79.27336932892815,43.79842121786029,YES,NO,NO,NO,NO,"{""coordinates"": [[323036.79060775996, 4850964.716461107]], ""type"": ""MultiPoint""}"
444877,1580965200000,February,Thursday,2020,18,D12,,NO,YES,NO,112,Beechborough-Greenbrook (112),-79.48224887822747,43.69371888018414,YES,NO,NO,NO,NO,"{""coordinates"": [[306230.9104511091, 4839307.877239984]], ""type"": ""MultiPoint""}"
533047,1644642000000,February,Saturday,2022,19,D43,,NO,NO,YES,135,Morningside (135),-79.21713043889642,43.7797476024445,YES,NO,NO,NO,NO,"{""coordinates"": [[327569.37873529317, 4848904.058958786]], ""type"": ""MultiPoint""}"
176911,1473048000000,September,Monday,2016,19,D51,,YES,NO,NO,073,Moss Park (73),-79.36321805698537,43.65273299183664,YES,NO,NO,NO,NO,"{""coordinates"": [[315833.441485013, 4834763.4981117835]], ""type"": ""MultiPoint""}"
506993,1630036800000,August,Friday,2021,17,D23,,NO,NO,YES,003,Thistletown-Beaumond Heights (3),-79.58033607073926,43.73970237317062,YES,NO,YES,NO,NO,"{""coordinates"": [[298329.0933444517, 4844419.424410182]], ""type"": ""MultiPoint""}"
485181,1612242000000,February,Tuesday,2021,12,D51,,YES,NO,NO,072,Regent Park (72),-79.35495526527801,43.65770779681155,YES,NO,NO,NO,NO,"{""coordinates"": [[316498.98937991064, 4835317.302719363]], ""type"": ""MultiPoint""}"
328,1388725200000,January,Friday,2014,8,D55,,NO,NO,YES,063,The Beaches (63),-79.28704315397023,43.67467224334978,YES,NO,NO,NO,NO,"{""coordinates"": [[321971.7953565124, 4837213.77593069]], ""type"": ""MultiPoint""}"
788275,1766034000000,December,Thursday,2025,14,D33,,NO,NO,YES,043,Victoria Village (43),-79.32468285033866,43.74078662046106,YES,NO,NO,NO,NO,"{""coordinates"": [[318921.18479968444, 4844551.680767056]], ""type"": ""MultiPoint""}"
247912,1504152000000,August,Thursday,2017,8,D41,,NO,YES,NO,120,Clairlea-Birchmount (120),-79.28116108269532,43.715123588679056,YES,NO,NO,NO,NO,"{""coordinates"": [[322434.23923650064, 4841708.961083563]], ""type"": ""MultiPoint""}"
474946,1603512000000,October,Saturday,2020,11,D42,,NO,NO,YES,130,Milliken (130),-79.29915900318396,43.81282368026773,YES,NO,NO,NO,NO,"{""coordinates"": [[320957.6330617793, 4852559.43389593]], ""type"": ""MultiPoint""}"
428487,1574139600000,November,Tuesday,2019,16,D12,,YES,NO,NO,023,Pelmo Park-Humberlea (23),-79.53409083430556,43.71352863573385,YES,NO,NO,NO,NO,"{""coordinates"": [[302052.856994656, 4841509.060595707]], ""type"": ""MultiPoint""}"
244555,1502683200000,August,Monday,2017,12,D41,,NO,YES,NO,119,Wexford/Maryvale (119),-79.30978147425118,43.74213963181549,YES,NO,NO,NO,NO,"{""coordinates"": [[320121.0938071419, 4844704.642294613]], ""type"": ""MultiPoint""}"
202362,1483678800000,January,Friday,2017,8,D14,,NO,NO,YES,163,Fort York-Liberty Village (163),-79.41983792694654,43.63265417439493,YES,NO,NO,NO,NO,"{""coordinates"": [[311268.3839821701, 4832526.889995021]], ""type"": ""MultiPoint""}"
730957,1739422800000,February,Thursday,2025,9,D14,,NO,NO,YES,163,Fort York-Liberty Village (163),-79.42178632606992,43.63370527566243,YES,NO,NO,NO,NO,"{""coordinates"": [[311111.05508391, 4832643.511158725]], ""type"": ""MultiPoint""}"
72180,1423458000000,February,Monday,2015,12,D23,,YES,NO,NO,001,West Humber-Clairville (1),-79.59494266468154,43.73601277452119,YES,NO,NO,NO,NO,"{""coordinates"": [[297152.09235335607, 4844010.768978646]], ""type"": ""MultiPoint""}"
8226,1391922000000,February,Sunday,2014,16,D41,,NO,YES,NO,126,Dorset Park (126),-79.28146051546638,43.74821865546189,YES,NO,YES,NO,NO,"{""coordinates"": [[322400.4162145688, 4845385.624598894]], ""type"": ""MultiPoint""}"
499591,1625025600000,June,Wednesday,2021,18,NSA,,NO,NO,YES,NSA,NSA,0.0,0.0,YES,NO,NO,NO,NO,"{""coordinates"": [[15861840.491636503, 3.481022266728996e-08]], ""type"": ""MultiPoint""}"
129709,1450414800000,December,Friday,2015,21,NSA,,YES,NO,NO,NSA,NSA,0.0,0.0,YES,NO,YES,NO,NO,"{""coordinates"": [[15861840.491636503, 3.481022266728996e-08]], ""type"": ""MultiPoint""}"
630458,1694059200000,September,Thursday,2023,14,D22,,NO,NO,YES,159,Etobicoke City Centre (159),-79.55373578807699,43.61950831052764,YES,NO,NO,NO,NO,"{""coordinates"": [[300463.04302808526, 4831064.746344012]], ""type"": ""MultiPoint""}"
627729,1692763200000,August,Wednesday,2023,5,D33,,NO,NO,YES,046,Pleasant View (46),-79.34130796305088,43.79520776781724,YES,NO,NO,NO,NO,"{""coordinates"": [[317570.50614448794, 4850594.987800889]], ""type"": ""MultiPoint""}"
428895,1574312400000,November,Thursday,2019,9,D22,,YES,NO,NO,015,Kingsway South (15),-79.50893409443155,43.65050267369256,YES,NO,NO,NO,NO,"{""coordinates"": [[304079.3095017505, 4834506.670108361]], ""type"": ""MultiPoint""}"
273856,1514005200000,December,Saturday,2017,13,D12,,NO,NO,YES,090,Junction Area (90),-79.46759501770863,43.672467741215,YES,NO,NO,NO,NO,"{""coordinates"": [[307413.0741469656, 4836947.340252237]], ""type"": ""MultiPoint""}"
493210,1619928000000,May,Sunday,2021,16,D13,,NO,NO,YES,107,Oakwood Village (107),-79.43990069141324,43.69704066723236,YES,NO,NO,NO,NO,"{""coordinates"": [[309644.31255473976, 4839678.513872208]], ""type"": ""MultiPoint""}"
650397,1702702800000,December,Saturday,2023,10,D51,,NO,NO,YES,073,Moss Park (73),-79.36619345498274,43.65267599177961,YES,NO,NO,NO,NO,"{""coordinates"": [[315593.44280059374, 4834756.774519431]], ""type"": ""MultiPoint""}"
397153,1561780800000,June,Saturday,2019,18,D22,,NO,YES,NO,159,Etobicoke City Centre (159),-79.54521068432427,43.6146342038063,YES,NO,NO,NO,NO,"{""coordinates"": [[301150.80015612656, 4830522.8541038465]], ""type"": ""MultiPoint""}"
574411,1667275200000,November,Tuesday,2022,6,NSA,,NO,NO,YES,NSA,NSA,0.0,0.0,YES,NO,NO,NO,NO,"{""coordinates"": [[15861840.491636503, 3.481022266728996e-08]], ""type"": ""MultiPoint""}"
554581,1657080000000,July,Wednesday,2022,12,D55,,NO,NO,YES,058,Old East York (58),-79.33636392953336,43.69760630194127,YES,NO,NO,NO,NO,"{""coordinates"": [[317989.78327928984, 4839752.6101791235]], ""type"": ""MultiPoint""}"
181956,1475121600000,September,Thursday,2016,10,D12,1.0,NO,NO,NO,090,Junction Area (90),-79.47993981474863,43.66980344701245,YES,NO,YES,NO,NO,"{""coordinates"": [[306417.6855023301, 4836651.036553376]], ""type"": ""MultiPoint""}"
323218,1534305600000,August,Wednesday,2018,20,D23,,YES,NO,NO,006,Kingsview Village-The Westway (6),-79.54158166191456,43.698203383084014,YES,NO,NO,NO,NO,"{""coordinates"": [[301448.36954963114, 4839806.7710842425]], ""type"": ""MultiPoint""}"
